system:index,aspect,aspect_northness,elevation,slope,twi,.geo
00000000000000000286,222.34834248158296,75.73040228224755,209.77771919687984,10.673089700996673,1.9057639653893637,"{""type"":""Point"",""coordinates"":[127.91765669616602,37.28366760132646]}"
00000000000000000295,161.40133379177942,75.68196730705857,144.52083064712534,6.703772152261426,2.480815995903504,"{""type"":""Point"",""coordinates"":[127.28089706573392,37.895915553267734]}"
000000000000000002b5,193.36935114379511,113.2178295218898,277.2775073556822,17.694709337463863,1.2162230230115951,"{""type"":""Point"",""coordinates"":[127.75778008699577,37.119465664134374]}"
000000000000000002b7,165.02184585438727,130.74266567546903,229.76621380422404,15.41091251243487,1.3912972222894577,"{""type"":""Point"",""coordinates"":[127.24808700018271,37.69861816805696]}"
000000000000000002c0,235.93135260579314,93.58586654442308,171.62548706414933,10.573270922270286,1.8707161680374813,"{""type"":""Point"",""coordinates"":[127.24136713489514,37.89623214944254]}"
000000000000000002d0,139.29720899740997,115.07824192987921,597.7477565583725,25.704886672613366,0.7599701998573394,"{""type"":""Point"",""coordinates"":[127.48641257418622,37.87667453222212]}"
0000000000000000031f,130.52872676431807,50.017976412975734,226.79643152084148,20.43146288810651,1.0472275889750986,"{""type"":""Point"",""coordinates"":[127.82616040165037,37.05367608719183]}"
00000000000000000303,127.71489464516893,103.88606604375747,837.1351419576558,28.068200258924406,0.6696170197742193,"{""type"":""Point"",""coordinates"":[128.8306041276464,37.384773258612285]}"
00000000000000000242,129.3881821177347,79.26114239051013,105.22478546152628,11.158840847552325,2.3060141665595597,"{""type"":""Point"",""coordinates"":[127.68604206924795,37.89040856346673]}"
00000000000000000247,124.34974563498176,103.40535509070146,207.8137496733173,14.406704782635154,1.59197259856366,"{""type"":""Point"",""coordinates"":[127.17516732065569,37.92866319140424]}"
00000000000000000249,162.3772982561981,52.80337340917578,103.72805883535867,7.331703007842798,2.3598090734757378,"{""type"":""Point"",""coordinates"":[128.8897139712109,37.69684790493875]}"
0000000000000000025d,140.78459223938904,93.24100836956795,102.00229795087412,16.172554567356894,2.233641963841016,"{""type"":""Point"",""coordinates"":[127.45416435536768,37.71239233121106]}"
00000000000000000274,209.8932529463664,56.47786369603111,444.92955619794964,19.941036805371247,1.0811297870624053,"{""type"":""Point"",""coordinates"":[127.79654751155444,37.7966782593233]}"
00000000000000000285,227.70363172641711,76.73814570012215,188.40340182484385,13.446188662978672,1.5958274934168706,"{""type"":""Point"",""coordinates"":[127.30532402130473,37.6740663576567]}"
00000000000000000291,255.71100733243367,69.14610968626444,246.89147491526276,17.660935527396248,1.2421460705914011,"{""type"":""Point"",""coordinates"":[127.86796447402641,37.14960472815461]}"
00000000000000000297,155.62279054431806,42.367296472038646,139.51949625127224,10.8426071935433,1.925856703089496,"{""type"":""Point"",""coordinates"":[127.74969127768483,37.84640615427133]}"
000000000000000002e7,199.96016212715395,79.43641597927505,59.38526906132794,11.28645547908645,1.7721906339793347,"{""type"":""Point"",""coordinates"":[128.47658717681125,38.36246237828768]}"
000000000000000002ea,186.86141243468646,89.08548395256237,146.82610518099892,11.93646067456332,1.8316790867710366,"{""type"":""Point"",""coordinates"":[127.84968215970729,37.231603137426426]}"
000000000000000002eb,176.72823176320472,72.86401883435471,275.04439012993555,13.272886077314299,1.5700322955299972,"{""type"":""Point"",""coordinates"":[127.82224531092544,37.63572700679917]}"
000000000000000002ee,230.4513499946215,98.65334361217688,589.9330524579586,18.41446806984833,1.1576653206445466,"{""type"":""Point"",""coordinates"":[128.16374110600253,37.81315017861473]}"
000000000000000002f0,230.80857709042357,99.88296069731044,186.38863639627232,14.699762345811985,1.5522204672082847,"{""type"":""Point"",""coordinates"":[127.86349199566982,37.72060153625046]}"
000000000000000002f7,183.88123671747735,111.81043974813996,703.2516190743313,13.050778342341175,1.5589481336521778,"{""type"":""Point"",""coordinates"":[128.7790167875591,37.59592952989716]}"
00000000000000000308,138.86465581143855,102.8057553956835,366.98493470032327,23.881658436317153,0.8681708631991745,"{""type"":""Point"",""coordinates"":[127.64066179782702,37.90580583940428]}"
00000000000000000332,209.12675630433603,98.80303112119081,489.5713231455984,25.272689310077933,0.9099081921414207,"{""type"":""Point"",""coordinates"":[128.7158580802381,37.515246555436114]}"
00000000000000000334,213.16376200195478,84.42190464554703,266.3549416431897,15.749317254067718,1.3618850128267856,"{""type"":""Point"",""coordinates"":[127.89597208774312,37.649657238490136]}"
0000000000000000024f,205.9444888437696,94.22707734842432,60.1921434794191,11.427144307406522,2.195358799174466,"{""type"":""Point"",""coordinates"":[127.38197596841347,37.515117241505564]}"
000000000000000002cb,204.0645618937195,88.65772474236459,158.3930749897378,7.108080859000856,2.300492795586682,"{""type"":""Point"",""coordinates"":[128.02522359087828,37.49621511214]}"
00000000000000000301,199.3407564663576,63.441625868318845,230.86183440925436,16.233987551088195,1.3518275340435026,"{""type"":""Point"",""coordinates"":[127.92628505670443,37.29451659418949]}"
00000000000000000304,134.63249522665348,61.2664743025908,740.430630939866,25.991665415227516,0.7533999548450881,"{""type"":""Point"",""coordinates"":[127.50411520536838,38.01870135987542]}"
00000000000000000310,173.9498927119612,120.32748191199154,160.35903573751992,21.611358514572853,0.9847211289119259,"{""type"":""Point"",""coordinates"":[128.96982172163604,37.630879963954065]}"
0000000000000000031d,159.0056656307818,118.17925955199483,243.73245792092555,17.64716808277498,1.2190611490518515,"{""type"":""Point"",""coordinates"":[127.26953081714872,37.66515261465086]}"
00000000000000000244,122.77003821911087,45.053588985459555,15.671562335763289,6.047042756066253,3.6243680484963736,"{""type"":""Point"",""coordinates"":[128.72910606946792,38.02121629286957]}"
0000000000000000032e,133.41140055163962,85.28605217140489,139.078999837753,8.157704025526854,2.294668286012021,"{""type"":""Point"",""coordinates"":[127.745785105162,37.404428976055875]}"
00000000000000000248,134.82490503323837,111.997190566635,411.14388183832637,23.062710437710432,0.9019936948185123,"{""type"":""Point"",""coordinates"":[127.78742419079907,37.57248357655815]}"
0000000000000000030a,146.5427069078842,87.66061827232865,881.9042780537391,23.155315152233484,0.9122516469292746,"{""type"":""Point"",""coordinates"":[128.45120151451397,37.68720286936015]}"
00000000000000000319,145.73445057565235,64.8039626964407,82.53191992857685,8.312515910663643,2.2729358579882453,"{""type"":""Point"",""coordinates"":[127.51659177011594,37.81182582560185]}"
00000000000000000273,159.1002730527878,67.51091850923267,157.13972521811814,15.51636155359111,1.3785326030218268,"{""type"":""Point"",""coordinates"":[127.3807943066343,37.46419876657627]}"
000000000000000002bd,202.3820972419881,67.86961503125507,75.46231557709284,10.910403343481471,1.881700740482746,"{""type"":""Point"",""coordinates"":[127.06223612737612,37.45160180610028]}"
000000000000000002d4,148.92432997515382,99.60914799619079,430.7439477584689,23.95440680514683,0.8768213791792671,"{""type"":""Point"",""coordinates"":[127.38373731332955,37.92502010584358]}"
0000000000000000032b,119.24926803444279,70.93738048163866,331.3695228628942,17.633592267274565,1.2047824211010183,"{""type"":""Point"",""coordinates"":[127.20813345474382,37.490699204136895]}"
0000000000000000032f,178.5987633822542,84.78579369490994,416.84668971939703,23.832442987807084,0.8808017997713615,"{""type"":""Point"",""coordinates"":[128.36552880597412,37.31552341925227]}"
00000000000000000253,163.62352470566188,105.52238122867021,130.08942400905266,14.076403579266778,1.651248263067974,"{""type"":""Point"",""coordinates"":[127.92090292173293,37.43129505990289]}"
00000000000000000254,194.65276974320105,147.5383905055856,328.1172680921705,25.135143778003773,0.8079369221142797,"{""type"":""Point"",""coordinates"":[127.46471012935909,37.65291238225915]}"
00000000000000000257,233.74160966844428,92.39841757477399,133.0029525562254,10.699835526315795,1.9392145318931406,"{""type"":""Point"",""coordinates"":[127.37131425779467,37.04074469413683]}"
0000000000000000025e,241.9274682222773,64.45519906146745,183.62415286313433,18.574951656244508,1.2298756043249672,"{""type"":""Point"",""coordinates"":[127.06197749951504,37.76485811420591]}"
00000000000000000260,155.82437021953263,126.18119904732427,233.19247069658996,19.06442432920554,1.11195113961378,"{""type"":""Point"",""coordinates"":[127.37302655259919,37.56538468768106]}"
00000000000000000261,106.60714543668574,98.42288663219031,325.612403576691,21.13597853407681,1.027506819038638,"{""type"":""Point"",""coordinates"":[129.05709078835304,37.27394230192889]}"
0000000000000000026e,129.66957395282083,107.08620324692792,198.91126020270866,18.303941160642204,1.1808626796960267,"{""type"":""Point"",""coordinates"":[127.49818014186626,37.763484711081446]}"
0000000000000000026f,170.82938672698668,127.55934894374619,409.23610422323145,18.76844475048434,1.233947485746001,"{""type"":""Point"",""coordinates"":[127.59024274221568,38.17492150618185]}"
00000000000000000271,188.74475003875492,109.85181139435362,219.99675178363464,13.094486684475967,1.550725182891413,"{""type"":""Point"",""coordinates"":[127.72204485115347,37.41106411842341]}"
00000000000000000278,196.24945915837142,105.2749092607899,90.8907787400726,11.298598483487266,1.8266621507785286,"{""type"":""Point"",""coordinates"":[127.21053245111058,37.64318262376053]}"
0000000000000000027c,136.37814368483674,93.32138097647534,226.06677902808553,8.107646040150799,2.492658293774409,"{""type"":""Point"",""coordinates"":[127.2866493060929,38.270413155241386]}"
0000000000000000027e,159.69892718476015,81.4365384683949,28.807028740324494,6.010724587042784,2.5793109731611423,"{""type"":""Point"",""coordinates"":[128.54902081432343,38.22495262000151]}"
00000000000000000281,247.74111057252102,94.90312920773417,115.28785120554389,10.806046570079525,1.7928148182108432,"{""type"":""Point"",""coordinates"":[127.20504329771377,37.7066891409637]}"
00000000000000000290,153.13380829015543,121.9771229130685,103.22046272308577,15.415414507772033,1.443261502471951,"{""type"":""Point"",""coordinates"":[127.29711035716427,37.54980012949927]}"
000000000000000002a1,206.51213011883064,92.46922119840592,108.60851831148453,10.532488234127337,1.9019171067716758,"{""type"":""Point"",""coordinates"":[127.0092887614675,37.386440962406276]}"
000000000000000002a5,133.10206666881984,90.53400009330335,195.29326314051843,15.743286645781081,1.4215059243710584,"{""type"":""Point"",""coordinates"":[127.27435556448854,37.74737397897535]}"
000000000000000002b3,201.8490233640677,115.70054605675413,109.82367558857754,9.437611673082088,1.9944075903484728,"{""type"":""Point"",""coordinates"":[127.03561975318812,37.911388633923195]}"
000000000000000002b4,123.40419774438799,65.04479876049434,99.10644975317982,12.387810326811515,1.6810768295267506,"{""type"":""Point"",""coordinates"":[127.48903006650457,37.45064755847484]}"
000000000000000002b8,218.55462703389054,114.70227267863646,318.3784373729378,14.40032242647322,1.4506455565617502,"{""type"":""Point"",""coordinates"":[127.34952709004754,38.20034284128754]}"
000000000000000002c7,211.52974679447996,106.46795199091031,142.7927432635538,21.90657068684065,0.983817358398912,"{""type"":""Point"",""coordinates"":[127.36572254507367,37.608236648804684]}"
000000000000000002d7,175.3750380735672,113.86265923709533,933.8854711267987,27.67621163528212,0.7033466083404772,"{""type"":""Point"",""coordinates"":[128.44213616207233,37.85426754942855]}"
000000000000000002da,113.62272132639421,99.50679691721407,91.14835196086793,7.934238404004205,2.1292219124686906,"{""type"":""Point"",""coordinates"":[128.3888588226858,38.44474617002692]}"
000000000000000002e0,190.51284470063837,117.47946468112377,90.02319427092141,7.711169758876074,2.2005676881089373,"{""type"":""Point"",""coordinates"":[127.51257412006679,37.50048247184816]}"
000000000000000002e1,163.47464233226893,90.53850939894659,79.89139273186282,14.326780114353568,1.5489882126006687,"{""type"":""Point"",""coordinates"":[127.05026790014868,38.01207959481105]}"
000000000000000002e5,202.96828559063485,116.38502230059123,298.59162556466816,18.54162002081628,1.2041667228520778,"{""type"":""Point"",""coordinates"":[127.88731697259836,37.99005163560703]}"
000000000000000002e8,196.58530534006033,105.80226767210982,119.11103636593793,10.464200075950744,1.8095013424959643,"{""type"":""Point"",""coordinates"":[127.78465508904489,37.16502429959742]}"
000000000000000002f5,204.397563897041,149.56747230796515,1052.9274416214637,30.24623746575814,0.5564356495505316,"{""type"":""Point"",""coordinates"":[128.85840662271465,37.12131173197049]}"
000000000000000002f6,209.21164047895724,111.82988935482243,644.6649825695955,26.1501035719699,0.7656710880226523,"{""type"":""Point"",""coordinates"":[128.72524002885456,37.32912367746528]}"
000000000000000002ff,169.50596382945582,96.86185575972266,537.0518797019714,19.770168899706984,1.2041316783890756,"{""type"":""Point"",""coordinates"":[129.06067590560002,37.05230714316843]}"
00000000000000000302,199.7919999144223,107.64606146615938,343.07035553954944,11.643372901118566,1.8472655732369725,"{""type"":""Point"",""coordinates"":[128.04850455747834,38.21971317626371]}"
00000000000000000305,175.54281386087564,119.4916735904194,758.139027761861,21.60101994040798,0.9808235941909134,"{""type"":""Point"",""coordinates"":[128.24097719534927,37.89864006401139]}"
00000000000000000314,185.87914059345078,68.2911682825806,286.36918601534535,14.275436797095281,1.4813558531132665,"{""type"":""Point"",""coordinates"":[127.55061917025478,38.05193949912781]}"
0000000000000000032a,114.55947654598016,97.8953990995267,69.76602080006904,10.677534199283649,1.9672686074818697,"{""type"":""Point"",""coordinates"":[127.33408522309946,37.59299544140399]}"
000000000000000002ce,130.05006421691044,113.63399571887258,397.08064573671055,23.033050303246505,0.9383147632381997,"{""type"":""Point"",""coordinates"":[127.99756824614484,38.17755237580338]}"
00000000000000000289,236.58048277818267,81.88541288916494,129.44352687307241,13.933048008531024,1.4995252029056987,"{""type"":""Point"",""coordinates"":[127.54621357841397,37.713409006251254]}"
00000000000000000296,149.0094306259579,108.73622110531221,459.17658847106,16.21906915435148,1.311159991279018,"{""type"":""Point"",""coordinates"":[127.51581588653265,38.089824021677885]}"
000000000000000002aa,142.7470128204666,76.69755370078852,320.49764952107864,16.904730856655,1.2525583170919614,"{""type"":""Point"",""coordinates"":[127.72160785925021,37.473152641491595]}"
000000000000000002ad,231.37097370812094,112.80624239094129,203.69058110762745,17.238918157952384,1.2218522371361509,"{""type"":""Point"",""coordinates"":[127.06536641631563,37.69206774860945]}"
000000000000000002c8,175.80616894117992,123.27509353980587,157.5086402664534,13.087912998969083,1.6473029339281369,"{""type"":""Point"",""coordinates"":[127.19930889375904,37.41563469700318]}"
00000000000000000312,105.57520800459044,72.23441041457464,87.05562329651414,7.714373834457037,2.314913324341285,"{""type"":""Point"",""coordinates"":[127.04608526336054,37.793793220941716]}"
00000000000000000330,154.35207914658824,128.81998617023572,152.08537718521066,16.06789549884392,1.3788364181889063,"{""type"":""Point"",""coordinates"":[127.58108820775297,37.487635801713175]}"
000000000000000002a9,161.37865669920274,118.42766980492807,80.73951109445066,9.866931472483756,1.8939043111471503,"{""type"":""Point"",""coordinates"":[127.5199494732092,37.41925994615965]}"
000000000000000002c1,165.0744290595217,105.78600611400829,138.08504225858653,17.192174069411962,1.2980966191872634,"{""type"":""Point"",""coordinates"":[127.30665283341864,37.587845179687264]}"
00000000000000000241,192.98668692019754,94.58297618401777,283.0946888732166,19.751612144885076,1.111531677746133,"{""type"":""Point"",""coordinates"":[127.2609202930145,37.17161931005547]}"
00000000000000000245,126.78561290644687,98.66107739160836,183.63953455199047,17.7108780463451,1.224697149347572,"{""type"":""Point"",""coordinates"":[127.11503188384893,38.20950183485132]}"
00000000000000000252,183.9865712113168,124.44135665198488,354.63056484125013,16.071118061433836,1.3399359718436095,"{""type"":""Point"",""coordinates"":[128.1739925793244,37.786801350489924]}"
00000000000000000262,176.72823176320472,72.86401883435471,275.04439012993555,13.272886077314299,1.5700322955299972,"{""type"":""Point"",""coordinates"":[127.82224531092544,37.63572700679917]}"
00000000000000000275,205.69466917360552,99.47592085235921,160.33804279702753,11.650074312830158,1.836759704210448,"{""type"":""Point"",""coordinates"":[127.09236627319426,37.89471605508436]}"
00000000000000000277,206.20449434952664,115.64678577367744,573.5877974361385,19.957937776106768,1.0755293802181844,"{""type"":""Point"",""coordinates"":[128.17408622044653,37.19660811235898]}"
00000000000000000283,211.28289580955487,62.87191695200823,72.62642534920369,6.517470152363347,2.464441331549428,"{""type"":""Point"",""coordinates"":[127.3330953026656,37.02368417350635]}"
0000000000000000028e,131.2931889535826,96.84463592782939,58.185083955794234,9.90317302194108,2.0246390109273897,"{""type"":""Point"",""coordinates"":[127.12777153555861,37.58898670955694]}"
00000000000000000293,209.2594513892404,57.354547294903554,554.2862348441578,25.724989697280826,0.7637583268502667,"{""type"":""Point"",""coordinates"":[128.48253561761655,37.204393702798306]}"
000000000000000002a3,180.43719071735467,115.30377623694943,160.36444091841096,15.461563819998405,1.3763733158086928,"{""type"":""Point"",""coordinates"":[127.35046350126873,37.04606886079465]}"
000000000000000002ae,215.4521072934939,104.48150962968832,127.41246114446878,14.181330615097018,1.461055378485638,"{""type"":""Point"",""coordinates"":[127.32474786549355,37.47961833801907]}"
000000000000000002ba,179.09984297115855,98.97687786325525,87.78664606563514,11.867018901086231,1.7534212778592206,"{""type"":""Point"",""coordinates"":[127.53999759154549,37.479703060939094]}"
000000000000000002bb,159.99994232987314,118.16385524798156,251.46746683967714,13.683448673587074,1.502444050556176,"{""type"":""Point"",""coordinates"":[127.9958069012287,37.426430180653576]}"
000000000000000002c2,227.8023587188357,110.4605057982184,493.4874554155539,21.908106751743055,0.9575592968904652,"{""type"":""Point"",""coordinates"":[127.89646704796004,37.83182043472551]}"
000000000000000002cd,251.40169088851195,102.60319807912757,697.323000929338,23.18268177232309,0.8858747121851281,"{""type"":""Point"",""coordinates"":[128.6068375185824,37.17676065357009]}"
000000000000000002d2,134.82490503323837,111.997190566635,411.14388183832637,23.062710437710432,0.9019936948185123,"{""type"":""Point"",""coordinates"":[127.78742419079907,37.57248357655815]}"
000000000000000002e9,157.06827047415717,97.7740508437541,523.3361118175729,26.04631961285098,0.7508652310072462,"{""type"":""Point"",""coordinates"":[127.50404831885257,37.885641784440594]}"
000000000000000002ef,137.09031747459312,89.79635938483676,248.8792481338249,19.196621998381154,1.1091660620438042,"{""type"":""Point"",""coordinates"":[127.69621327875085,37.56733331484142]}"
00000000000000000311,160.24950812269518,74.28072306859762,396.57666655915256,24.5902563496074,0.8455388398297367,"{""type"":""Point"",""coordinates"":[127.83931474975803,37.85152520228068]}"
00000000000000000323,146.04560772455133,61.31340443246242,192.89966949357176,13.92013782514515,1.5934028937862728,"{""type"":""Point"",""coordinates"":[127.73993476457986,37.42848582623922]}"
00000000000000000338,227.11916924366338,99.92950709517065,243.47307881275114,19.02590965579029,1.1529109696568138,"{""type"":""Point"",""coordinates"":[127.79931661330863,37.25023326162772]}"
0000000000000000024b,150.24595725757007,79.75632367761352,171.96473516405894,12.43353548539808,1.6389531739687926,"{""type"":""Point"",""coordinates"":[127.35741523981108,37.79265169107204]}"
00000000000000000259,168.21944069126917,75.06516308691398,28.461979836787638,6.771839597452538,2.304491644103284,"{""type"":""Point"",""coordinates"":[128.82798663532805,37.84369056172978]}"
00000000000000000267,222.28903193099703,89.85053765744149,518.5104211292946,27.24651557992745,0.7108264470746682,"{""type"":""Point"",""coordinates"":[128.07813082487743,38.134290177382844]}"
00000000000000000269,171.18288107275077,105.97048423569412,111.22369254922307,12.600966454939577,1.7583718630938676,"{""type"":""Point"",""coordinates"":[127.59091160737373,37.49431553509124]}"
0000000000000000026c,199.95837933556032,112.6587506989948,131.48057152689154,18.157840213354735,1.2194443519047433,"{""type"":""Point"",""coordinates"":[127.59170532736124,37.83885689618784]}"
0000000000000000026d,212.74511372355985,72.65194148050561,315.2704499717683,19.960844638126,1.1531978450846545,"{""type"":""Point"",""coordinates"":[128.60578962983485,37.10970915102942]}"
00000000000000000270,169.819394265233,118.62826881720434,144.71885304659506,18.428304659498213,1.1756721048870398,"{""type"":""Point"",""coordinates"":[127.58458414297887,37.84188908490419]}"
00000000000000000272,160.72806699392774,103.09520492112343,144.58297572834718,17.701044625511276,1.3107885924475338,"{""type"":""Point"",""coordinates"":[127.58500775757895,37.699139882880225]}"
00000000000000000282,150.84926128620555,97.11575345922842,68.84110262677828,5.265266391226289,2.609841580347057,"{""type"":""Point"",""coordinates"":[127.60419081031088,37.411670556166676]}"
0000000000000000028a,200.00056428946255,94.92893906392644,648.8832675594656,15.737343023297607,1.4067908251681769,"{""type"":""Point"",""coordinates"":[128.44602449819092,37.63169597944686]}"
000000000000000002b0,239.72955813047773,75.3125422057389,246.66088202401758,16.318187502456414,1.3374858327727372,"{""type"":""Point"",""coordinates"":[127.24459552405786,38.07050719591435]}"
000000000000000002b9,224.72242363899377,106.01808061240318,602.9405958809966,21.19817245845103,1.006027730426822,"{""type"":""Point"",""coordinates"":[128.2009567633946,37.36218345267553]}"
000000000000000002ca,219.93612282834079,106.20384285407876,269.8030349610356,23.489754772288553,0.8895866596473744,"{""type"":""Point"",""coordinates"":[127.29005160019666,38.03119130192612]}"
000000000000000002ec,160.35898921124058,78.2943916930818,48.056292732157324,13.559124959133486,1.9224030339048985,"{""type"":""Point"",""coordinates"":[128.44844579006295,38.46502170251692]}"
000000000000000002f8,235.44343102650163,96.12011051961576,367.2502965513251,22.043480933919692,0.990373281285108,"{""type"":""Point"",""coordinates"":[128.13142154156716,37.175458596062484]}"
0000000000000000030d,213.39196195813082,96.08108449656629,89.39398392536057,9.837220806042794,2.176066021097891,"{""type"":""Point"",""coordinates"":[127.81948512737337,37.289914801902334]}"
00000000000000000313,202.04525909060047,130.59301490168608,671.9951423863425,23.411213617045618,0.8815754137535423,"{""type"":""Point"",""coordinates"":[128.231189468537,38.044987760585485]}"
00000000000000000317,184.6628014001927,143.7577637500815,762.6050506953858,23.17678520955784,0.8922648093560259,"{""type"":""Point"",""coordinates"":[128.68587954385578,37.01734779090941]}"
00000000000000000325,135.25821123420292,95.95912702280272,279.4870031657335,17.118417205418933,1.241235832326264,"{""type"":""Point"",""coordinates"":[127.19408282732442,37.31738286439156]}"
00000000000000000333,207.7662407220432,98.37293496473386,467.42266951836075,20.585349965801395,1.0406008222897012,"{""type"":""Point"",""coordinates"":[128.45397953447028,37.116553871146465]}"
00000000000000000263,149.75308384835537,84.08808225032048,163.22068683183298,23.898242879766723,1.0761377347651166,"{""type"":""Point"",""coordinates"":[127.6949647304559,37.69610769416388]}"
000000000000000002c6,239.29474003948786,76.72464218816673,109.93144260184715,10.599145880191807,1.8439100419306989,"{""type"":""Point"",""coordinates"":[127.68024523787847,37.17480310820763]}"
0000000000000000026b,215.93182435589554,70.22134808262796,161.49151517127225,17.124314965535486,1.2565080567544653,"{""type"":""Point"",""coordinates"":[127.17390093595651,37.052967090124326]}"
0000000000000000029e,252.06363029145166,80.03090839881064,141.40722811956846,15.986264130887568,1.3447839783440527,"{""type"":""Point"",""coordinates"":[127.06210681344558,37.696789936625066]}"
0000000000000000029f,197.7731262636074,107.1667745904294,306.4779403829135,16.91335160842382,1.3025426537725027,"{""type"":""Point"",""coordinates"":[128.08811921123714,37.56744479236775]}"
000000000000000002a6,210.8061230734892,103.4167527693875,73.37057051002816,13.882917100180368,1.6466975543770528,"{""type"":""Point"",""coordinates"":[127.3850081571298,37.51351196512633]}"
000000000000000002b6,198.56199848599542,129.83001333765912,183.89839587613992,17.653404707833158,1.244171713919661,"{""type"":""Point"",""coordinates"":[127.21722110269076,37.41284329974373]}"
000000000000000002d8,132.18220363281867,51.44005634166274,143.36083035855097,19.23193626080601,2.5850877247769164,"{""type"":""Point"",""coordinates"":[127.67890304846136,37.84278536421593]}"
000000000000000002e2,170.68539459588146,115.60712469294778,161.68162881042306,11.111087063949824,1.7866323821908487,"{""type"":""Point"",""coordinates"":[127.65194778259328,37.364091947926404]}"
000000000000000002e3,146.78248626938102,76.07521198932288,470.8231724965969,26.071181244170965,0.7778406566246697,"{""type"":""Point"",""coordinates"":[128.11519933193472,38.064924401395444]}"
000000000000000002ed,177.44867907871972,134.9204046338975,926.8166954898367,28.41239806366182,0.6457770471406906,"{""type"":""Point"",""coordinates"":[128.77165481171986,37.13841238451046]}"
000000000000000002f3,165.16083757903462,111.04332231066691,161.84497176114917,21.845833467975027,0.9831066374720776,"{""type"":""Point"",""coordinates"":[127.38782184989451,37.71680684125398]}"
000000000000000002fb,235.140350877193,91.3476534594108,158.30066879906946,14.965088185985735,1.4474039236971517,"{""type"":""Point"",""coordinates"":[127.31820636424814,37.72785649366441]}"
00000000000000000318,175.92235581010806,98.76739667642345,158.89476064532238,15.817821982785134,1.3587779140665461,"{""type"":""Point"",""coordinates"":[129.33800969561906,37.14190831973635]}"
00000000000000000331,172.51441972969303,90.04343503944075,386.8234641803582,16.063941344932292,1.3387311407741198,"{""type"":""Point"",""coordinates"":[128.12159368284537,37.745260365076014]}"
0000000000000000027f,208.51227886008456,84.76368721711528,137.7331113995133,12.260126329715527,1.788130808259675,"{""type"":""Point"",""coordinates"":[127.30695605229027,37.618572845046565]}"
00000000000000000294,207.31868159489812,69.69525078279854,129.63122648013552,12.622816782051649,1.6326125456214142,"{""type"":""Point"",""coordinates"":[127.54135315826574,37.70021006713304]}"
000000000000000002a4,93.7300840167819,84.80009800169533,132.56288024836638,18.10985846981441,1.3225776611525464,"{""type"":""Point"",""coordinates"":[127.06587921293679,37.993975644534075]}"
000000000000000002a8,150.901355210439,113.99080341536062,277.2915932354572,17.587383738913392,1.2460754018587739,"{""type"":""Point"",""coordinates"":[127.66017482403689,37.58893320034431]}"
000000000000000002df,193.37456129559803,90.83183420049056,49.69948477107772,7.347971286118491,2.3206133906869337,"{""type"":""Point"",""coordinates"":[127.08940543009476,37.13799768811248]}"
00000000000000000300,199.78538205023966,92.70923100720535,634.3004241205523,18.89250936194858,1.298923613095439,"{""type"":""Point"",""coordinates"":[128.74404405799692,37.57205996195807]}"
0000000000000000028f,177.55526300685852,87.85857462622323,135.6813606623238,11.2511299394496,1.8471554708989149,"{""type"":""Point"",""coordinates"":[127.00879380125058,37.785093514786446]}"
000000000000000002b1,221.09864529807064,124.84520464263899,166.46083222537652,21.595626864062666,1.0315152011917723,"{""type"":""Point"",""coordinates"":[127.39028773277708,37.64732958774023]}"
00000000000000000255,165.38918451269126,92.4382773699376,203.75225156740953,18.69330176795101,1.2655239101030222,"{""type"":""Point"",""coordinates"":[128.0565443166777,37.096407652587]}"
0000000000000000029b,156.60775601107085,119.97920270426124,192.76931975436784,20.102480107247896,1.0615407351021302,"{""type"":""Point"",""coordinates"":[127.46140593547848,37.43401957064655]}"
000000000000000002bf,141.83373904926034,114.48330101967548,115.4994829814735,13.292625305184556,1.542258553394477,"{""type"":""Point"",""coordinates"":[127.17152869419607,37.713578452091284]}"
000000000000000002d5,150.13410783050557,66.50084270778069,251.88769430098552,20.09229003583765,1.070651498124205,"{""type"":""Point"",""coordinates"":[127.36388539543962,37.32417407529596]}"
0000000000000000028b,133.6614970378491,94.66276474558356,272.9301653733669,20.674031274885458,1.0814428572619024,"{""type"":""Point"",""coordinates"":[127.64355575441071,38.11579382621315]}"
000000000000000002cc,157.06827047415717,97.7740508437541,523.3361118175729,26.04631961285098,0.7508652310072462,"{""type"":""Point"",""coordinates"":[127.50404831885257,37.885641784440594]}"
00000000000000000287,230.97743116757925,90.38454786793963,256.45928689108416,15.467283466549649,1.424670425623195,"{""type"":""Point"",""coordinates"":[127.42540315357296,37.574646240569066]}"
00000000000000000292,199.16658728311273,96.30264114455565,159.1366125306641,15.851533654448748,1.544065904384444,"{""type"":""Point"",""coordinates"":[127.56330531275185,37.90140470666453]}"
000000000000000002dd,218.1530425745412,113.05939291857796,186.15626791857784,11.855816370412837,1.8507268987191285,"{""type"":""Point"",""coordinates"":[127.35871283821764,37.84752092953469]}"
00000000000000000361,130.4828980556921,77.31007746375275,366.6577781285992,19.258622731072695,1.1030405084830943,"{""type"":""Point"",""coordinates"":[127.61532964474237,37.76838080403813]}"
0000000000000000037f,113.02921898046563,77.81788682231907,193.4584019858259,12.899877684642234,1.5971270658572214,"{""type"":""Point"",""coordinates"":[127.65131459024367,37.56438138994403]}"
00000000000000000394,146.78248626938102,76.07521198932288,470.8231724965969,26.071181244170965,0.7778406566246697,"{""type"":""Point"",""coordinates"":[128.11519933193472,38.064924401395444]}"
